emp_id,emp_name,role,salary,dept_id,store_id
2151,Tanmay Pathak,Store Manager,113151,2,37
2152,Aisha Bansal,Sales Executive,59300,5,175
2153,Nikhil Swamy,Sales Executive,53543,2,56
2154,Rakesh Mishra,Customer Service Rep,25458,2,96
2155,Manoj Sharma,Marketing Associate,36541,5,189
2156,Arjun Roy,Customer Service Rep,76986,4,155
2157,Swati Nath,Store Manager,38583,4,13
2158,Sunita Iyer,Store Manager,50321,1,140
2159,Urvi Mahajan,Cashier,29154,5,2
2160,Pooja Das,Finance Executive,101357,3,196
2161,Muskan Pillai,Finance Executive,59648,2,54
2162,Uma Rastogi,HR Executive,25810,1,191
2163,Sapna Thomas,Store Manager,84105,3,167
2164,Asha Chopra,Customer Service Rep,103365,4,120
2165,Sonali Gill,Store Manager,72457,6,169
2166,Nikita Srivastava,HR Executive,90890,3,108
2167,Lokesh Yadav,Assistant Manager,98671,3,85
2168,Arya Dev,Customer Service Rep,70493,1,71
2169,Shreya Chopra,Finance Executive,87478,2,81
2170,Krishna Iyengar,Sales Executive,70976,6,161
2171,Gauri Das,Store Manager,58165,4,138
2172,Mohit Parmar,Store Manager,95692,5,31
2173,Pankaj Goenka,Data Analyst,87800,1,198
2174,Anjali Tandon,Assistant Manager,79347,5,80
2175,Ashish Parmar,Inventory Clerk,45020,1,27
2176,Aditya Nath,Assistant Manager,29902,4,188
2177,Neeraj Varma,Marketing Associate,104810,4,22
2178,Sarika Gill,Cashier,36769,1,69
2179,Karan Gupta,Assistant Manager,109845,5,51
2180,Vandana Patel,Data Analyst,69336,2,86
2181,Farhan Naidu,Finance Executive,62890,4,92
2182,Gaurav Iyer,Assistant Manager,113207,2,37
2183,Naman Gandhi,Marketing Associate,100873,2,168
2184,Gaurav Kumar,Store Manager,42940,3,193
2185,Yamini Banerjee,Sales Executive,114053,2,27
2186,Nikhil Dube,Marketing Associate,84763,1,84
2187,Nikhil Kaul,HR Executive,67340,1,54
2188,Akanksha Singh,Customer Service Rep,108211,3,10
2189,Yash Basu,Assistant Manager,54820,2,136
2190,Charan Srivastava,Marketing Associate,59764,6,68
2191,Juhi Goswami,Assistant Manager,98165,3,121
2192,Sapna Tyagi,Inventory Clerk,89134,6,12
2193,Avani Ganguly,Marketing Associate,101821,1,21
2194,Varun Bhosale,Cashier,85318,3,187
2195,Gauri Mehta,Finance Executive,59592,5,166
2196,Yuvraj Khan,Customer Service Rep,35837,5,159
2197,Lakshmi Raghavan,Marketing Associate,113195,5,68
2198,Vaibhav Ganguly,Assistant Manager,54529,4,107
2199,Rhea Lal,Assistant Manager,112507,1,70
2200,Sakshi Panda,Data Analyst,21932,3,6
2201,Ujjwal Khatri,Data Analyst,29487,5,94
2202,Rishi Gill,Inventory Clerk,40855,1,72
2203,Jayant Mishra,Sales Executive,32575,6,115
2204,Meera Nanda,Marketing Associate,115707,4,116
2205,Lokesh Gopal,Data Analyst,108791,4,55
2206,Advika Kashyap,Customer Service Rep,55405,6,135
2207,Harsh Reddy,Data Analyst,52485,3,112
2208,Saanvi Tripathi,Store Manager,64949,2,186
2209,Shreya Thakur,Finance Executive,71939,6,174
2210,Lavanya Saxena,Store Manager,119808,4,11
2211,Naman Basu,HR Executive,44055,2,96
2212,Aisha Deshmukh,Customer Service Rep,51316,2,17
2213,Simran Mahajan,Inventory Clerk,40538,4,21
2214,Sagar Raghavan,Data Analyst,94023,2,129
2215,Leena Gupta,Customer Service Rep,71428,4,173
2216,Anil Panda,Finance Executive,35480,6,129
2217,Vinay Mehta,Store Manager,20471,6,35
2218,Jaspreet Mishra,Customer Service Rep,70144,5,95
2219,Raj Zaveri,HR Executive,68980,5,84
2220,Advika Fernandes,HR Executive,58213,5,51
2221,Anuj Pathak,Customer Service Rep,85296,5,29
2222,Sandeep Kaul,Data Analyst,77422,4,200
2223,Seema Bansal,Cashier,33223,6,26
2224,Esha Rai,Cashier,71684,4,13
2225,Madhav Bhat,Sales Executive,76906,5,4
2226,Manav Khan,Inventory Clerk,114545,3,3
2227,Abhinav Panda,Inventory Clerk,94014,1,62
2228,Ansh Kaur,Inventory Clerk,77173,5,126
2229,Lavanya Bansal,Customer Service Rep,46411,3,49
2230,Sumit Nair,Marketing Associate,111512,6,127
2231,Tanya Goswami,Store Manager,51189,1,53
2232,Tarun Malhotra,Data Analyst,27042,6,147
2233,Yash Modi,Finance Executive,73323,5,93
2234,Shreya Gopal,Inventory Clerk,98137,6,66
2235,Prakash Gopal,Store Manager,93360,1,121
2236,Aditya Jadhav,HR Executive,26698,4,145
2237,Sameer Sinha,Store Manager,91463,2,195
2238,Anjali Joshi,Store Manager,39077,3,21
2239,Ishan Tandon,HR Executive,24848,5,78
2240,Parth Nair,Inventory Clerk,21161,6,186
2241,Mohit Pandey,Inventory Clerk,96626,4,196
2242,Jayant Pandey,Cashier,21950,2,89
2243,Mala Tripathi,HR Executive,42354,4,100
2244,Urvi Bansal,Assistant Manager,89233,1,149
2245,Payal Bajpai,Marketing Associate,85883,3,118
2246,Lavanya Bhandari,Assistant Manager,102356,1,90
2247,Vandana Khan,Data Analyst,71594,4,52
2248,Amrita Pillai,Store Manager,22183,1,19
2249,Naman Tyagi,HR Executive,43173,6,66
2250,Sanjay Menon,Assistant Manager,58010,1,196
2251,Vaibhav Thakur,HR Executive,97143,2,28
2252,Zoya Deshmukh,Assistant Manager,21714,5,145
2253,Chitra Dey,Sales Executive,31451,4,167
2254,Pooja Swamy,Data Analyst,52990,4,116
2255,Yash Kohli,Inventory Clerk,21777,5,62
2256,Harsh Ahuja,Data Analyst,102427,3,177
2257,Anil Rajput,Sales Executive,18820,5,131
2258,Rakesh Srivastava,HR Executive,88643,1,105
2259,Rakesh Pachauri,Assistant Manager,111771,6,77
2260,Ravi Deshmukh,Store Manager,24614,3,54
2261,Ravi Barua,Cashier,20227,3,44
2262,Vaibhav Iyer,Sales Executive,69167,3,28
2263,Manisha Malhotra,Inventory Clerk,28965,2,72
2264,Nikhil Duggal,Data Analyst,29253,2,149
2265,Ansh Mohanty,Assistant Manager,19021,6,38
2266,Leena Chauhan,Finance Executive,79008,3,72
2267,Sagar Khatri,HR Executive,78131,5,175
2268,Anuj Subramanian,Marketing Associate,112705,6,184
2269,Chitra Ahuja,Marketing Associate,117635,3,77
2270,Amrita Sen,Customer Service Rep,84550,1,119
2271,Vinay Krishnan,Sales Executive,99297,4,174
2272,Deepak Raghavan,Data Analyst,91770,3,31
2273,Ujjwal Chatterjee,Inventory Clerk,91333,1,63
2274,Gautam Bose,Customer Service Rep,63786,2,89
2275,Muskan Dubey,Sales Executive,68526,1,49
2276,Trisha Verma,Cashier,63605,4,147
2277,Sana Dube,Cashier,111107,3,140
2278,Ravi Ghosh,Marketing Associate,89671,1,33
2279,Mala Ghosh,Data Analyst,91591,6,111
2280,Soumya Gopal,Customer Service Rep,93857,5,134
2281,Sandeep Rastogi,Finance Executive,67943,2,183
2282,Parth Sinha,Store Manager,47998,1,156
2283,Bhoomi Sinha,Sales Executive,39790,2,159
2284,Sonali Rana,Sales Executive,93319,1,135
2285,Vivek Ghosh,Inventory Clerk,26194,1,188
2286,Tanisha Sinha,Customer Service Rep,43754,2,111
2287,Namrata Gill,Data Analyst,75137,5,7
2288,Dev Srivastava,Sales Executive,18788,6,138
2289,Saanvi Dubey,Sales Executive,69075,6,5
2290,Aisha Chauhan,Inventory Clerk,74863,5,85
2291,Nisha Joshi,HR Executive,48931,1,112
2292,Anil Jain,Sales Executive,84395,6,197
2293,Varun Thakur,Finance Executive,95386,1,43
2294,Tejas Mahajan,Inventory Clerk,65867,4,74
2295,Varun Sharma,Store Manager,94149,1,122
2296,Nisha Dube,Cashier,36818,3,116
2297,Prateek Iyengar,Cashier,59108,2,29
2298,Harsh Goswami,HR Executive,37153,3,71
2299,Aarav Dubey,Finance Executive,39852,2,27
2300,Vandana Gopal,Marketing Associate,88504,2,103
2301,Vikas Joshi,Customer Service Rep,95911,2,97
2302,Rahul Chatterjee,Assistant Manager,108733,3,16
2303,Sana Naidu,HR Executive,72842,2,94
2304,Prachi Bedi,HR Executive,22731,5,110
2305,Swati Nanda,Cashier,25773,1,86
2306,Rahul Kaur,Cashier,105650,4,125
2307,Dinesh Mohanty,Marketing Associate,36813,6,21
2308,Priya Mishra,Assistant Manager,88944,4,141
2309,Tanmay Chopra,Inventory Clerk,45552,4,144
2310,Ishan Khatri,Assistant Manager,118342,1,42
2311,Asha Krishnan,Finance Executive,54266,2,22
2312,Aditya Zaveri,Data Analyst,73657,4,158
2313,Ansh Khan,Cashier,110627,2,94
2314,Trisha Roy,Sales Executive,102002,2,83
2315,Manoj Ghosh,Customer Service Rep,44302,6,85
2316,Amrita Nath,Data Analyst,109567,3,55
2317,Namrata Srivastava,Cashier,30204,2,146
2318,Dinesh Iyer,Inventory Clerk,102490,5,59
2319,Akanksha Rastogi,HR Executive,91409,2,117
2320,Gaurav Vyas,Cashier,20948,2,126
2321,Saanvi Gandhi,Sales Executive,102853,3,188
2322,Harsh Kumar,Sales Executive,18071,1,41
2323,Pankaj Siddiqui,Store Manager,86916,6,78
2324,Manoj Bhosale,Customer Service Rep,115871,5,81
2325,Omkar Bhat,Cashier,91750,3,39
2326,Harini Barua,Assistant Manager,88839,4,142
2327,Ravi Naidu,Finance Executive,84568,1,98
2328,Juhi Chaudhary,Marketing Associate,33079,1,166
2329,Ujjwal Patel,Marketing Associate,62199,5,157
2330,Aparna Nair,Cashier,119750,6,147
2331,Nikhil Sinha,Assistant Manager,85481,1,190
2332,Divya Shetty,Assistant Manager,66960,6,87
2333,Pallavi Kohli,Store Manager,19128,4,137
2334,Farhan Vyas,Assistant Manager,71624,3,42
2335,Manoj Basu,HR Executive,91821,4,15
2336,Gaurav Shetty,Assistant Manager,19725,2,107
2337,Aditya Saxena,Customer Service Rep,92291,5,195
2338,Sourabh Malhotra,Data Analyst,82865,6,132
2339,Omkar Duggal,Customer Service Rep,41309,1,118
2340,Vinay Dube,HR Executive,46752,5,187
2341,Shreya Sharma,Customer Service Rep,86946,4,159
2342,Madhav Krishnan,Assistant Manager,33289,1,5
2343,Karan Saxena,Assistant Manager,91838,6,65
2344,Ravi Gandhi,Data Analyst,19679,3,188
2345,Sarika Duggal,Marketing Associate,117845,1,164
2346,Rhea Mukherjee,Store Manager,111676,5,144
2347,Anaya Bhat,Data Analyst,18700,1,53
2348,Sakshi Kashyap,Customer Service Rep,114119,6,181
2349,Lavanya Patel,Finance Executive,97635,3,2
2350,Sonali Subramanian,HR Executive,26828,2,52
2351,Kritika Rao,Assistant Manager,55167,5,6
2352,Juhi Yadav,Finance Executive,22424,2,192
2353,Sanjay Bajpai,HR Executive,101727,4,79
2354,Aparna Panda,Inventory Clerk,119761,4,145
2355,Mala Tripathi,Cashier,79210,2,15
2356,Sapna Jain,Data Analyst,28032,6,132
2357,Sonali Gill,Data Analyst,113723,1,83
2358,Aditya Chopra,Store Manager,91427,4,85
2359,Ansh Roy,Marketing Associate,27388,1,20
2360,Chitra Dev,Cashier,117029,4,99
2361,Meera Bhosale,Sales Executive,30823,2,177
2362,Mala Dey,Customer Service Rep,71318,2,199
2363,Mala Basu,Assistant Manager,87375,3,163
2364,Akanksha Thakur,Inventory Clerk,103455,6,178
2365,Parth Fernandes,Data Analyst,68158,6,161
2366,Varun Mehta,Inventory Clerk,117658,3,174
2367,Vinay Modi,Sales Executive,84192,2,46
2368,Vinay Dube,Finance Executive,71054,2,181
2369,Naman Kumar,Sales Executive,66866,6,190
2370,Sanjay Roy,Store Manager,74143,2,147
2371,Manisha Nath,Inventory Clerk,57275,5,30
2372,Sanjay Fernandes,HR Executive,19124,2,115
2373,Gauri Prasad,Finance Executive,103366,2,116
2374,Sandeep Patel,Assistant Manager,23738,3,25
2375,Raj Sinha,HR Executive,72387,4,197
2376,Dev Parmar,Cashier,49569,4,130
2377,Vaibhav Malhotra,Customer Service Rep,83804,1,192
2378,Kavita Mishra,Assistant Manager,60804,5,135
2379,Sagar Yadav,Cashier,95764,6,153
2380,Prakash Dube,Sales Executive,27219,6,31
2381,Parth Verma,Cashier,60051,3,153
2382,Shruti Reddy,Store Manager,106133,5,158
2383,Yuvraj Bajpai,Sales Executive,46834,1,127
2384,Rahul Goenka,Cashier,24084,6,111
2385,Yamini Ahluwalia,Cashier,50491,4,78
2386,Sameer Mishra,Cashier,33143,5,46
2387,Arya Nath,Data Analyst,18457,4,178
2388,Ritika Nair,Finance Executive,119036,3,186
2389,Charan Sinha,Marketing Associate,111829,5,154
2390,Alok Mishra,Inventory Clerk,95059,2,142
2391,Bhavesh Kaur,Assistant Manager,30968,5,148
2392,Namrata Varma,Store Manager,63256,5,131
2393,Seema Jadhav,Assistant Manager,102483,2,122
2394,Akanksha Mehta,Assistant Manager,19847,1,178
2395,Meera Rai,Inventory Clerk,60194,2,103
2396,Ashish Ahuja,Cashier,46750,6,104
2397,Alok Mishra,Finance Executive,90873,6,37
2398,Gauri Parmar,Cashier,89552,3,84
2399,Sourabh Das,Finance Executive,37384,1,152
2400,Anil Tandon,Inventory Clerk,108845,6,25
2401,Nikhil Nath,Data Analyst,76282,3,48
2402,Harini Tripathi,Data Analyst,100673,5,99
2403,Uma Dey,Store Manager,56313,3,20
2404,Sumit Iyer,Sales Executive,99818,4,81
2405,Sana Kumar,HR Executive,24929,2,83
2406,Tejas Khan,Marketing Associate,56570,3,180
2407,Karan Dev,Finance Executive,68147,4,44
2408,Sapna Chakraborty,Inventory Clerk,97196,6,142
2409,Aisha Naidu,Customer Service Rep,48004,5,37
2410,Pooja Bhatia,Customer Service Rep,62773,4,133
2411,Lavanya Menon,Store Manager,39591,5,58
2412,Suhana Menon,Marketing Associate,113259,2,200
2413,Harsh Rao,Marketing Associate,110831,1,105
2414,Rohit Kaul,Data Analyst,92625,5,149
2415,Muskan Pandey,Assistant Manager,100455,2,79
2416,Jaspreet Siddiqui,Sales Executive,33560,3,45
2417,Deepak Sinha,Marketing Associate,68782,1,21
2418,Manoj Pachauri,Store Manager,61802,4,123
2419,Meera Nair,Cashier,41881,4,141
2420,Seema Sharma,HR Executive,99061,4,68
2421,Saanvi Rai,Marketing Associate,65652,1,193
2422,Sameer Kohli,Marketing Associate,87299,6,188
2423,Vikram Kashyap,Store Manager,54121,6,130
2424,Tanya Siddiqui,Data Analyst,105044,6,84
2425,Rhea Bhatia,Marketing Associate,19128,1,80
2426,Shivam Rai,HR Executive,81732,6,165
2427,Nikhil Shetty,Finance Executive,114725,1,80
2428,Vineet Ahluwalia,Data Analyst,105333,4,53
2429,Sakshi Joshi,Customer Service Rep,20841,2,158
2430,Trisha Kashyap,HR Executive,29335,2,161
2431,Bhavesh Menon,Sales Executive,73476,5,27
2432,Rhea Pachauri,Data Analyst,38522,3,148
2433,Nikita Shah,Store Manager,93551,1,184
2434,Tanmay Bedi,Marketing Associate,70669,4,122
2435,Rohit Dasgupta,Finance Executive,99921,3,197
2436,Karan Kohli,Assistant Manager,74591,6,34
2437,Jaspreet Bajpai,Sales Executive,47331,5,172
2438,Bhoomi Patel,Inventory Clerk,105393,1,91
2439,Shivam Chakraborty,Assistant Manager,99177,3,19
2440,Aarav Saha,Assistant Manager,107950,1,2
2441,Farhan Subramanian,Store Manager,47756,5,26
2442,Sakshi Bhat,Finance Executive,26933,3,149
2443,Vandana Bedi,Customer Service Rep,105885,3,18
2444,Manisha Reddy,Marketing Associate,42075,3,12
2445,Nikhil Fernandes,Cashier,58295,2,94
2446,Manoj Fernandes,Cashier,44491,2,182
2447,Ira Bhattacharya,Sales Executive,50727,6,120
2448,Aparna Subramanian,Inventory Clerk,31725,3,71
2449,Sarika Das,Customer Service Rep,18205,2,53
2450,Kavita Sharma,Assistant Manager,29725,3,41
2451,Advika Dubey,Inventory Clerk,33764,6,157
2452,Yuvraj Bhandari,Inventory Clerk,114061,5,89
2453,Yuvraj Kohli,Cashier,47062,2,124
2454,Anjali Bedi,Store Manager,62009,4,60
2455,Deepak Menon,Inventory Clerk,21037,2,12
2456,Manisha Dasgupta,Cashier,41572,6,191
2457,Nikita Pandey,Assistant Manager,103252,2,42
2458,Nisha Bose,Assistant Manager,55548,1,35
2459,Yuvraj Subramanian,Assistant Manager,100505,5,38
2460,Shreya Chopra,Cashier,96194,1,6
2461,Esha Gopal,Cashier,79664,1,35
2462,Nisha Verma,Sales Executive,48160,6,142
2463,Anil Bansal,Data Analyst,18067,6,50
2464,Veer Mukherjee,Assistant Manager,112897,5,48
2465,Kalpana Naidu,Customer Service Rep,95738,2,66
2466,Payal Tripathi,Sales Executive,68925,2,24
2467,Farhan Jacob,Inventory Clerk,100783,2,165
2468,Soumya Kaur,Data Analyst,98575,2,47
2469,Deepak Sharma,HR Executive,69177,4,116
2470,Asha Sen,Finance Executive,75532,6,117
2471,Veer Gopal,Data Analyst,53442,3,50
2472,Ravi Lal,Marketing Associate,82395,2,15
2473,Anjali Iyer,Finance Executive,58591,6,166
2474,Advika Ahluwalia,Assistant Manager,87373,6,83
2475,Nikita Jacob,Data Analyst,44457,2,149
2476,Anaya Agarwal,Marketing Associate,86030,2,72
2477,Abhinav Rai,Customer Service Rep,72758,3,57
2478,Rohit Prasad,HR Executive,18673,2,89
2479,Karan Rao,Inventory Clerk,83193,1,33
2480,Tanmay Dube,Sales Executive,21298,5,103
2481,Tanisha Khan,Data Analyst,97365,4,107
2482,Tarun Raghavan,Finance Executive,70149,5,53
2483,Meera Gopal,HR Executive,38849,5,182
2484,Swati Tyagi,Marketing Associate,28522,5,172
2485,Tanya Nanda,Finance Executive,92867,6,162
2486,Jayant Gandhi,Sales Executive,96416,4,32
2487,Arjun Mohanty,Store Manager,71953,4,22
2488,Vikas Thakur,Marketing Associate,53920,4,200
2489,Kavita Rai,Data Analyst,95334,4,25
2490,Trisha Rajput,Inventory Clerk,79921,1,154
2491,Shruti Kashyap,Cashier,80213,4,127
2492,Rohit Naidu,Cashier,20106,6,148
2493,Kabir Bhandari,Customer Service Rep,82494,6,50
2494,Deepak Rastogi,Marketing Associate,105608,6,42
2495,Tanisha Nanda,Inventory Clerk,105027,1,184
2496,Muskan Saini,Inventory Clerk,34731,5,96
2497,Suhana Bhat,Store Manager,75750,1,13
2498,Lokesh Gandhi,Data Analyst,90693,2,64
2499,Kalpana Duggal,Inventory Clerk,77957,2,38
2500,Vineet Chatterjee,Inventory Clerk,47579,4,116
2501,Vinay Verma,Cashier,82940,2,198
2502,Namrata Bhatia,Finance Executive,45673,5,53
2503,Leena Pathak,Store Manager,27762,2,1
2504,Mala Dasgupta,Customer Service Rep,117832,1,4
2505,Pooja Malhotra,Inventory Clerk,74076,1,108
2506,Lokesh Pandey,Inventory Clerk,88512,4,138
2507,Rashmi Jain,Marketing Associate,117147,2,65
2508,Vikas Chakraborty,Store Manager,30206,6,18
2509,Omkar Ahluwalia,Data Analyst,39075,6,38
2510,Aditya Saini,Finance Executive,104170,6,17
2511,Suhana Vyas,Store Manager,76851,4,186
2512,Muskan Parmar,HR Executive,40868,5,16
2513,Tanmay Sharma,Finance Executive,109935,5,129
2514,Naman Kohli,Finance Executive,78745,1,78
2515,Prakash Khatri,Finance Executive,107182,2,81
2516,Sanjay Khan,Marketing Associate,66710,4,21
2517,Harsh Bedi,Inventory Clerk,104506,6,196
2518,Swati Roy,Inventory Clerk,20164,1,154
2519,Rakesh Sen,Sales Executive,52940,1,194
2520,Arjun Saha,Sales Executive,70304,1,17
2521,Asha Jain,Data Analyst,110347,4,143
2522,Trisha Rana,Cashier,36759,3,133
2523,Sakshi Khatri,Marketing Associate,40540,5,148
2524,Raj Gopal,Assistant Manager,45913,4,181
2525,Ashish Bhatia,Customer Service Rep,72741,4,180
2526,Kritika Saini,Marketing Associate,102456,1,128
2527,Tanmay Bose,Customer Service Rep,102087,4,4
2528,Avani Rajput,Customer Service Rep,66702,2,110
2529,Tejas Thomas,Customer Service Rep,76931,1,151
2530,Shivam Fernandes,Finance Executive,36793,4,10
2531,Swati Deshmukh,Sales Executive,111612,1,12
2532,Sonali Khatri,Sales Executive,61659,6,34
2533,Manav Modi,Data Analyst,21774,4,188
2534,Mala Bhatia,Store Manager,112252,6,111
2535,Sameer Pandey,Sales Executive,109562,4,150
2536,Tejas Parmar,Inventory Clerk,100462,2,95
2537,Uma Ahluwalia,Cashier,46514,5,8
2538,Aditya Goswami,Cashier,41754,6,90
2539,Himanshu Bhosale,HR Executive,18096,6,54
2540,Pallavi Jain,Customer Service Rep,73378,3,13
2541,Vandana Bhat,HR Executive,78770,5,57
2542,Sakshi Fernandes,HR Executive,96133,6,51
2543,Pooja Bhatia,Store Manager,80816,6,97
2544,Vineet Srivastava,Store Manager,96948,1,166
2545,Prateek Dube,Customer Service Rep,118200,4,63
2546,Varun Reddy,Finance Executive,80476,1,195
2547,Kavita Mehta,Data Analyst,73909,3,52
2548,Harsh Rana,Data Analyst,34360,3,118
2549,Rakesh Malhotra,Customer Service Rep,28104,2,164
2550,Harsh Kaul,Store Manager,35339,1,11
2551,Vikram Panda,Data Analyst,107473,2,113
2552,Bhoomi Naidu,Store Manager,106978,2,170
2553,Sunita Ali,Customer Service Rep,25572,3,123
2554,Krishna Bajpai,Data Analyst,69735,6,66
2555,Veer Bhat,Data Analyst,114859,5,47
2556,Mala Kohli,Marketing Associate,69644,4,197
2557,Krishna Reddy,HR Executive,68815,5,143
2558,Yuvraj Goswami,HR Executive,108423,6,163
2559,Himanshu Bhattacharya,Cashier,27361,2,117
2560,Abhinav Goswami,Marketing Associate,51379,1,109
2561,Sandeep Patel,Finance Executive,34150,4,160
2562,Suhana Siddiqui,Assistant Manager,114752,6,25
2563,Sanjay Tripathi,Store Manager,97196,2,109
2564,Harsh Prasad,Sales Executive,21827,2,73
2565,Mala Malhotra,Marketing Associate,59600,4,91
2566,Suraj Mahajan,Customer Service Rep,19740,5,14
2567,Bhavesh Chakraborty,Data Analyst,95456,6,191
2568,Bhoomi Bajpai,HR Executive,41441,1,8
2569,Saanvi Pachauri,Store Manager,41253,3,121
2570,Priya Bhandari,Marketing Associate,48548,2,35
2571,Tanya Mehta,Store Manager,25516,6,192
2572,Lavanya Singh,Inventory Clerk,37342,6,100
2573,Ashish Nair,Marketing Associate,101897,4,92
2574,Muskan Banerjee,Assistant Manager,27043,5,56
2575,Shreya Menon,Sales Executive,49625,5,120
2576,Ramesh Mehta,Inventory Clerk,29866,1,197
2577,Abhinav Bhattacharya,Store Manager,32583,5,35
2578,Jayant Ganguly,Sales Executive,60549,5,60
2579,Harini Ahluwalia,Customer Service Rep,84148,4,77
2580,Sandeep Basu,Store Manager,71762,5,42
2581,Rhea Barua,Store Manager,42827,4,91
2582,Vaibhav Rai,Cashier,108096,2,15
2583,Mala Gopal,Inventory Clerk,59112,1,128
2584,Madhav Iyengar,Finance Executive,55801,5,134
2585,Bhavesh Chopra,Store Manager,82622,2,99
2586,Jayant Pachauri,Customer Service Rep,27667,2,33
2587,Farhan Rastogi,Finance Executive,83152,5,90
2588,Jayant Ahuja,Finance Executive,32158,4,106
2589,Lokesh Das,Marketing Associate,34377,4,168
2590,Krishna Vyas,Customer Service Rep,59527,2,29
2591,Kavita Kumar,Sales Executive,113153,4,33
2592,Arjun Fernandes,Data Analyst,19712,3,17
2593,Juhi Mehta,Finance Executive,40464,2,30
2594,Sandeep Goenka,Store Manager,109656,1,149
2595,Simran Vyas,Data Analyst,61766,2,134
2596,Ansh Bajpai,Assistant Manager,78455,6,142
2597,Nikita Nath,Sales Executive,108759,1,156
2598,Sameer Iyer,Store Manager,36769,4,49
2599,Yuvraj Bhosale,Store Manager,61569,4,108
2600,Harini Rao,Finance Executive,62065,3,194
2601,Seema Dasgupta,Cashier,107136,4,2
2602,Gaurav Rao,Assistant Manager,77532,2,150
2603,Nisha Tripathi,Marketing Associate,50678,4,39
2604,Sanjay Chopra,Assistant Manager,62093,2,58
2605,Sourabh Gandhi,Finance Executive,26469,3,93
2606,Rishi Pachauri,Store Manager,112669,3,194
2607,Sumit Bhosale,Cashier,19067,1,122
2608,Tanya Bhattacharya,HR Executive,65528,2,52
2609,Rishi Kashyap,Customer Service Rep,35195,1,174
2610,Jayant Bhat,Sales Executive,60734,6,161
2611,Ujjwal Sen,Cashier,109175,6,11
2612,Veer Banerjee,Finance Executive,48342,4,113
2613,Preeti Kumar,Marketing Associate,80787,1,67
2614,Zoya Iyer,Data Analyst,74674,6,112
2615,Esha Subramanian,Inventory Clerk,90839,6,167
2616,Seema Bhandari,Customer Service Rep,20216,3,40
2617,Avani Jain,Finance Executive,68736,6,102
2618,Devanshi Ganguly,Assistant Manager,57400,6,5
2619,Divya Saini,HR Executive,107039,1,163
2620,Zoya Jain,Customer Service Rep,18086,5,196
2621,Himanshu Swamy,Customer Service Rep,69350,3,117
2622,Harsh Fernandes,Marketing Associate,94114,2,174
2623,Ritika Malhotra,Data Analyst,44705,6,65
2624,Tanya Srivastava,Marketing Associate,87796,2,6
2625,Bhoomi Tyagi,Cashier,28885,3,33
2626,Asha Naidu,Assistant Manager,52560,3,13
2627,Manisha Dube,Sales Executive,78207,5,80
2628,Harsh Roy,Assistant Manager,18785,5,118
2629,Manav Banerjee,Data Analyst,32077,2,7
2630,Akanksha Rai,Sales Executive,27079,4,25
2631,Ritika Subramanian,Store Manager,45560,4,197
2632,Vishal Rao,Customer Service Rep,34400,5,84
2633,Uma Menon,Inventory Clerk,86768,4,29
2634,Esha Mishra,HR Executive,40176,3,140
2635,Tarun Raghavan,Data Analyst,102410,4,107
2636,Neeraj Agarwal,Cashier,115101,3,95
2637,Sunil Siddiqui,Marketing Associate,37075,5,176
2638,Kalpana Chakraborty,HR Executive,25975,3,68
2639,Mala Kohli,Marketing Associate,56431,2,151
2640,Nisha Agarwal,Sales Executive,56202,4,8
2641,Rhea Chauhan,Customer Service Rep,44052,6,107
2642,Rashmi Nath,Cashier,83637,1,5
2643,Sana Chauhan,Finance Executive,40945,5,197
2644,Nikhil Menon,Finance Executive,28456,5,21
2645,Sanjay Malhotra,HR Executive,104691,5,46
2646,Jayant Mehta,Marketing Associate,118377,6,20
2647,Advika Fernandes,Marketing Associate,98910,1,78
2648,Advika Goenka,Sales Executive,30600,2,192
2649,Yash Modi,Finance Executive,34089,5,4
2650,Ishan Chatterjee,Data Analyst,83803,5,117
2651,Rekha Roy,Sales Executive,87895,4,133
2652,Vineet Mahajan,Assistant Manager,35761,1,165
2653,Prakash Bansal,Cashier,105943,1,152
2654,Sonali Bhatia,Assistant Manager,73297,3,158
2655,Ansh Gill,HR Executive,46872,3,41
2656,Aditya Srivastava,Marketing Associate,60819,2,101
2657,Yash Verma,HR Executive,104608,6,199
2658,Esha Nath,Marketing Associate,23060,4,168
2659,Simran Pillai,Data Analyst,18818,3,110
2660,Suraj Gill,Finance Executive,84248,5,79
2661,Ashish Reddy,Store Manager,35194,3,189
2662,Preeti Ghosh,Customer Service Rep,91162,6,12
2663,Mihir Bansal,Store Manager,23337,2,55
2664,Suhana Srivastava,Data Analyst,104757,3,166
2665,Ujjwal Singh,Finance Executive,55294,3,159
2666,Shruti Rastogi,Marketing Associate,79540,2,57
2667,Rekha Lal,Finance Executive,73382,6,159
2668,Sunil Gupta,Cashier,67707,4,123
2669,Amrita Kashyap,Marketing Associate,81733,5,135
2670,Krishna Rai,Data Analyst,47178,4,70
2671,Shivam Tripathi,Data Analyst,67876,6,174
2672,Arjun Basu,Sales Executive,80888,3,143
2673,Ujjwal Yadav,HR Executive,51700,2,162
2674,Pallavi Dubey,Finance Executive,18882,4,189
2675,Manoj Bhosale,Store Manager,45348,2,184
2676,Sana Dubey,Assistant Manager,29320,3,128
2677,Dinesh Mohanty,Store Manager,40961,4,190
2678,Devanshi Bhosale,Inventory Clerk,96254,3,182
