employee_id,store_id,first_name,last_name,email,role,dept_id,joining_date,salary
287,96,Chandresh,Chand,chandresh.chand@retailmart.com,Store Associate,9,2025-04-21,22275
288,78,Girindra,Mohanty,girindra.mohanty@retailmart.com,Marketing Associate,5,2023-04-04,42918
289,162,Chaitaly,Gala,chaitaly.gala@retailmart.com,Security Supervisor,3,2024-02-25,38687
290,1,Hemangini,Bhargava,hemangini.bhargava@retailmart.com,Assistant Manager,1,2024-07-03,78213
291,170,Dayita,Dixit,dayita.dixit@retailmart.com,Store Manager,7,2025-09-24,108306
292,132,Yadavi,Bedi,yadavi.bedi@retailmart.com,Inventory Clerk,7,2025-04-02,33773
293,87,Finn,Lalla,finn.lalla@retailmart.com,Security Supervisor,1,2026-01-06,37076
294,19,Samuel,Mandal,samuel.mandal@retailmart.com,Store Manager,3,2025-11-18,87473
295,98,Advika,Dhaliwal,advika.dhaliwal@retailmart.com,Visual Merchandiser,6,2024-07-30,51294
296,20,Aarush,Desai,aarush.desai@retailmart.com,Inventory Clerk,9,2024-10-29,25262
297,179,Isha,Sha,isha.sha@retailmart.com,Marketing Associate,10,2023-02-15,37784
298,124,Jagvi,Prabhu,jagvi.prabhu@retailmart.com,Assistant Manager,9,2025-01-11,57775
299,142,Atharv,Jhaveri,atharv.jhaveri@retailmart.com,Logistics Coordinator,6,2024-07-01,39918
300,81,Bishakha,Varma,bishakha.varma@retailmart.com,Security Supervisor,5,2024-11-13,22468
301,4,Warjas,Chaudhary,warjas.chaudhary@retailmart.com,Data Engineer,9,2025-09-02,100730
302,55,Rajata,Konda,rajata.konda@retailmart.com,Finance Executive,2,2023-11-08,65426
303,176,Ranveer,Pau,ranveer.pau@retailmart.com,Marketing Associate,10,2025-03-14,44099
304,34,Nathaniel,Mangal,nathaniel.mangal@retailmart.com,Sales Executive,8,2025-11-19,34900
305,109,Udarsh,Bir,udarsh.bir@retailmart.com,Customer Service Rep,10,2025-02-26,29698
306,199,Daniel,Arora,daniel.arora@retailmart.com,Sales Executive,8,2025-06-07,48299
307,8,Krishna,Pillay,krishna.pillay@retailmart.com,Logistics Coordinator,1,2025-05-03,53625
308,64,Kalpit,Desai,kalpit.desai@retailmart.com,Store Associate,7,2025-06-20,27763
309,117,Baghyawati,Borah,baghyawati.borah@retailmart.com,Regional Manager,10,2023-11-28,199314
310,199,Theodore,Natarajan,theodore.natarajan@retailmart.com,Finance Executive,6,2025-11-01,51309
311,2,Logan,Banik,logan.banik@retailmart.com,Maintenance Staff,10,2025-05-06,24891
312,145,Qushi,Mitter,qushi.mitter@retailmart.com,Data Analyst,5,2024-06-13,113867
313,110,Raksha,Munshi,raksha.munshi@retailmart.com,Marketing Associate,10,2023-06-23,33914
314,96,Ubika,Saraf,ubika.saraf@retailmart.com,Logistics Coordinator,8,2024-02-15,53391
315,171,Forum,Ratta,forum.ratta@retailmart.com,Visual Merchandiser,5,2026-02-16,43921
316,2,Champak,Nagarajan,champak.nagarajan@retailmart.com,Data Analyst,4,2025-08-09,76388
317,18,Chakradev,Kothari,chakradev.kothari@retailmart.com,Security Supervisor,1,2023-12-26,26923
318,82,Bhavna,Zachariah,bhavna.zachariah@retailmart.com,HR Executive,8,2025-01-26,66908
319,19,Yachana,Saha,yachana.saha@retailmart.com,Store Manager,3,2025-08-18,91256
320,183,Hardik,Sant,hardik.sant@retailmart.com,Maintenance Staff,8,2025-04-24,23426
321,23,Anvi,Mand,anvi.mand@retailmart.com,Store Manager,2,2024-12-18,91176
322,136,Amaira,Kala,amaira.kala@retailmart.com,Maintenance Staff,4,2025-03-22,16341
323,148,Tanish,Sankaran,tanish.sankaran@retailmart.com,Inventory Clerk,3,2023-09-09,32244
324,111,Vinaya,Sandhu,vinaya.sandhu@retailmart.com,HR Executive,3,2025-10-18,71700
325,27,Raksha,Saran,raksha.saran@retailmart.com,Data Engineer,9,2025-07-08,162827
326,109,Ekta,Yadav,ekta.yadav@retailmart.com,Customer Service Rep,7,2022-09-10,25776
327,63,Girindra,Sule,girindra.sule@retailmart.com,Sales Executive,5,2025-06-27,31557
328,35,Nilima,Tata,nilima.tata@retailmart.com,Assistant Manager,9,2024-09-19,55532
329,26,Ekapad,Kara,ekapad.kara@retailmart.com,Store Manager,5,2026-02-10,93894
330,44,Unni,Sen,unni.sen@retailmart.com,Assistant Manager,1,2025-11-09,87225
331,7,Oscar,Kohli,oscar.kohli@retailmart.com,HR Executive,6,2026-02-19,53351
332,104,Samarth,Toor,samarth.toor@retailmart.com,Marketing Associate,7,2022-07-15,30810
333,99,Ijaya,Sangha,ijaya.sangha@retailmart.com,Data Analyst,1,2022-07-09,82852
334,178,Sanaya,Ratti,sanaya.ratti@retailmart.com,Sales Executive,2,2023-05-04,45448
335,131,Tejas,Gopal,tejas.gopal@retailmart.com,Finance Executive,4,2025-04-20,60969
336,77,Oeshi,Bains,oeshi.bains@retailmart.com,Customer Service Rep,2,2024-06-05,31210
337,49,Damini,Saxena,damini.saxena@retailmart.com,Regional Manager,1,2025-12-26,192056
338,158,Nachiket,Baria,nachiket.baria@retailmart.com,Data Analyst,9,2024-08-29,84746
339,144,Jeremiah,Ahluwalia,jeremiah.ahluwalia@retailmart.com,Store Manager,2,2024-07-14,88016
340,74,Qasim,Palla,qasim.palla@retailmart.com,Store Associate,9,2025-08-09,19075
341,160,Sneha,Ben,sneha.ben@retailmart.com,Regional Manager,10,2025-09-13,235449
342,190,Parth,Tak,parth.tak@retailmart.com,Customer Service Rep,6,2023-06-17,33095
343,199,Utkarsh,Deol,utkarsh.deol@retailmart.com,HR Executive,8,2025-03-26,55304
344,24,Yashvi,Dara,yashvi.dara@retailmart.com,Regional Manager,5,2025-10-11,199658
345,83,Harshil,Bhatti,harshil.bhatti@retailmart.com,Marketing Associate,7,2025-12-01,32567
346,39,Andrew,Sachdev,andrew.sachdev@retailmart.com,Marketing Associate,6,2023-02-16,45730
347,17,Mohammed,Dugar,mohammed.dugar@retailmart.com,Finance Executive,6,2025-04-09,59552
348,108,Neha,Bajwa,neha.bajwa@retailmart.com,Assistant Manager,6,2023-06-25,81828
349,105,Vinaya,Varma,vinaya.varma@retailmart.com,Data Engineer,7,2024-10-20,117190
350,72,Amaira,Naidu,amaira.naidu@retailmart.com,Cashier,1,2022-09-22,26396
351,177,Jatin,Shanker,jatin.shanker@retailmart.com,Logistics Coordinator,5,2025-02-10,56094
352,52,Chavvi,Kuruvilla,chavvi.kuruvilla@retailmart.com,Cashier,8,2024-01-05,26022
353,175,Nilima,Tiwari,nilima.tiwari@retailmart.com,Assistant Manager,10,2022-12-05,76130
354,63,Raghav,Sheth,raghav.sheth@retailmart.com,Finance Executive,4,2021-04-09,77606
355,139,Chavvi,Nagi,chavvi.nagi@retailmart.com,Cashier,9,2024-05-16,28238
356,64,Manthan,Banik,manthan.banik@retailmart.com,Regional Manager,2,2025-11-26,223472
357,26,Charita,Salvi,charita.salvi@retailmart.com,Customer Service Rep,7,2026-02-07,31507
358,5,Divya,Chahal,divya.chahal@retailmart.com,Visual Merchandiser,8,2025-12-20,44181
359,119,Omkaar,Bhardwaj,omkaar.bhardwaj@retailmart.com,Data Analyst,9,2025-02-23,101196
360,69,Darsh,Rajan,darsh.rajan@retailmart.com,Inventory Clerk,7,2022-06-10,34231
361,76,Varsha,Tandon,varsha.tandon@retailmart.com,Marketing Associate,4,2022-10-06,33005
362,52,Girik,Bava,girik.bava@retailmart.com,Assistant Manager,4,2024-12-04,71653
363,47,Xalak,Tak,xalak.tak@retailmart.com,Data Analyst,9,2023-08-27,67173
364,14,Maya,Bose,maya.bose@retailmart.com,Store Manager,2,2025-06-25,140082
365,128,Hredhaan,Apte,hredhaan.apte@retailmart.com,Store Manager,2,2024-05-24,104883
366,17,Krishna,Prakash,krishna.prakash@retailmart.com,HR Executive,3,2025-01-24,56884
367,37,Arjun,Amble,arjun.amble@retailmart.com,Visual Merchandiser,8,2022-03-21,40210
368,73,Michael,Banerjee,michael.banerjee@retailmart.com,Finance Executive,3,2025-05-21,78913
369,96,Indrajit,Borra,indrajit.borra@retailmart.com,Customer Service Rep,5,2023-07-03,42260
370,79,Yatan,Mander,yatan.mander@retailmart.com,Regional Manager,10,2025-02-11,241749
371,67,Vinaya,Andra,vinaya.andra@retailmart.com,Inventory Clerk,9,2025-10-29,22230
372,88,Radhika,Butala,radhika.butala@retailmart.com,Marketing Associate,3,2025-01-26,49839
373,177,Yagnesh,Divan,yagnesh.divan@retailmart.com,Data Analyst,5,2024-11-22,117414
374,12,Lila,Kumar,lila.kumar@retailmart.com,Assistant Manager,10,2025-06-07,59035
375,199,Abhiram,Kale,abhiram.kale@retailmart.com,Visual Merchandiser,9,2025-08-22,50560
376,53,Arunima,Tata,arunima.tata@retailmart.com,Assistant Manager,8,2025-01-23,61444
377,187,Chasmum,Bahl,chasmum.bahl@retailmart.com,Assistant Manager,8,2024-01-06,70608
378,64,Neelima,Bali,neelima.bali@retailmart.com,Data Engineer,6,2025-11-09,179977
379,172,Ayushman,Karan,ayushman.karan@retailmart.com,Inventory Clerk,1,2024-01-07,22502
380,41,Meera,Bhat,meera.bhat@retailmart.com,Assistant Manager,6,2024-07-15,67911
381,104,Vedant,Kothari,vedant.kothari@retailmart.com,Security Supervisor,8,2023-03-14,25096
382,46,Lakshit,Rajagopalan,lakshit.rajagopalan@retailmart.com,Store Manager,8,2024-12-08,85900
383,184,Hamsini,Sant,hamsini.sant@retailmart.com,Sales Executive,5,2022-03-18,27578
384,102,Gunbir,Ahluwalia,gunbir.ahluwalia@retailmart.com,Logistics Coordinator,7,2023-09-28,46544
385,175,Abeer,Setty,abeer.setty@retailmart.com,Data Analyst,4,2024-09-29,93936
386,112,Ronith,Borra,ronith.borra@retailmart.com,Store Associate,2,2025-02-20,22782
387,139,Mekhala,Narasimhan,mekhala.narasimhan@retailmart.com,Cashier,10,2024-11-08,22670
388,159,Bhavna,Balasubramanian,bhavna.balasubramanian@retailmart.com,Sales Executive,7,2021-10-20,45353
389,45,Niharika,Srinivasan,niharika.srinivasan@retailmart.com,Data Analyst,4,2025-03-26,85628
390,126,Pooja,Pandit,pooja.pandit@retailmart.com,Finance Executive,1,2024-08-18,49523
391,110,Orinder,Mishra,orinder.mishra@retailmart.com,Marketing Associate,6,2024-07-22,44829
392,54,Yoshita,Hegde,yoshita.hegde@retailmart.com,Customer Service Rep,9,2024-07-13,44831
393,195,Mitali,Misra,mitali.misra@retailmart.com,HR Executive,5,2024-04-20,70572
394,107,Patrick,Chauhan,patrick.chauhan@retailmart.com,Sales Executive,1,2026-02-09,25805
395,79,Radhika,Rama,radhika.rama@retailmart.com,Maintenance Staff,4,2024-08-10,14210
396,116,Darika,Bala,darika.bala@retailmart.com,Store Manager,5,2023-05-17,116675
397,75,Aayush,Kamdar,aayush.kamdar@retailmart.com,Regional Manager,9,2025-07-12,196626
398,86,Rachita,Solanki,rachita.solanki@retailmart.com,Visual Merchandiser,6,2024-04-23,40385
399,43,Devika,Tiwari,devika.tiwari@retailmart.com,Regional Manager,9,2024-10-30,147191
400,2,Chakradhar,Bakshi,chakradhar.bakshi@retailmart.com,Store Associate,9,2025-04-18,28707
401,44,Shivani,Sethi,shivani.sethi@retailmart.com,Data Analyst,9,2024-01-07,93610
402,94,Rishi,Chaudhari,rishi.chaudhari@retailmart.com,Store Associate,4,2025-09-15,24892
403,92,Ekavir,Pai,ekavir.pai@retailmart.com,Visual Merchandiser,10,2026-02-21,59084
404,103,Turvi,Lala,turvi.lala@retailmart.com,Inventory Clerk,3,2024-05-19,28338
405,79,Irya,Chandra,irya.chandra@retailmart.com,Marketing Associate,6,2025-10-12,37086
406,7,Kabir,Dave,kabir.dave@retailmart.com,Inventory Clerk,8,2024-12-31,25591
407,42,Shravya,Ben,shravya.ben@retailmart.com,Maintenance Staff,7,2023-09-28,16625
408,185,Ethan,Shetty,ethan.shetty@retailmart.com,Store Manager,5,2025-10-19,114466
409,40,Ayaan,Varghese,ayaan.varghese@retailmart.com,Data Engineer,6,2025-03-15,195365
410,17,Vrishti,Chander,vrishti.chander@retailmart.com,Finance Executive,3,2025-06-14,55856
411,139,Vinaya,Choudhary,vinaya.choudhary@retailmart.com,HR Executive,6,2025-01-10,70226
412,182,Neha,Narayanan,neha.narayanan@retailmart.com,Data Engineer,9,2025-10-04,182430
413,106,Nidra,Agate,nidra.agate@retailmart.com,HR Executive,5,2024-11-28,72391
414,3,Benjamin,Ahuja,benjamin.ahuja@retailmart.com,Visual Merchandiser,10,2025-08-03,36144
415,100,Aarna,Bhardwaj,aarna.bhardwaj@retailmart.com,Data Engineer,4,2025-09-11,130109
416,180,Karan,Virk,karan.virk@retailmart.com,Visual Merchandiser,10,2025-04-13,56358
417,44,Onveer,Sethi,onveer.sethi@retailmart.com,Finance Executive,2,2025-03-28,54322
418,78,Anirudh,Bir,anirudh.bir@retailmart.com,Data Engineer,9,2025-08-19,216599
419,161,Vinaya,Bumb,vinaya.bumb@retailmart.com,HR Executive,4,2025-09-09,65278
420,147,Umang,Deol,umang.deol@retailmart.com,Security Supervisor,7,2025-11-02,23162
421,36,Anvi,Sodhi,anvi.sodhi@retailmart.com,Marketing Associate,10,2025-06-12,23617
422,159,Advaith,Ganesan,advaith.ganesan@retailmart.com,Sales Executive,7,2023-02-26,38178
423,9,Kamya,Viswanathan,kamya.viswanathan@retailmart.com,Finance Executive,9,2025-01-03,70624
424,28,Omkaar,Dave,omkaar.dave@retailmart.com,HR Executive,6,2024-02-25,72657
425,179,Joshua,Sarraf,joshua.sarraf@retailmart.com,Customer Service Rep,4,2024-02-18,21052
426,113,Samuel,Sha,samuel.sha@retailmart.com,Assistant Manager,2,2023-12-22,56004
427,81,Hemang,Tata,hemang.tata@retailmart.com,Security Supervisor,5,2022-09-05,35405
428,82,Logan,Verma,logan.verma@retailmart.com,Data Analyst,4,2024-01-20,66987
429,160,Samuel,Uppal,samuel.uppal@retailmart.com,Cashier,9,2024-12-06,16432
430,7,Mason,Sidhu,mason.sidhu@retailmart.com,Customer Service Rep,9,2025-12-16,27431
431,94,Watika,Agate,watika.agate@retailmart.com,Assistant Manager,4,2025-08-20,80836
432,132,Farhan,Dyal,farhan.dyal@retailmart.com,Store Manager,8,2025-05-19,123642
433,159,Oscar,Gulati,oscar.gulati@retailmart.com,Customer Service Rep,8,2023-12-22,21739
434,135,Andrew,Das,andrew.das@retailmart.com,Store Manager,7,2025-08-03,120035
435,74,Vedika,Sachdeva,vedika.sachdeva@retailmart.com,Regional Manager,8,2026-02-15,129911
436,188,Abeer,Talwar,abeer.talwar@retailmart.com,Customer Service Rep,10,2023-10-31,37749
437,17,Charles,Mukhopadhyay,charles.mukhopadhyay@retailmart.com,Security Supervisor,8,2025-07-14,23594
438,167,Radha,Bali,radha.bali@retailmart.com,Assistant Manager,7,2025-06-08,85947
439,126,Varenya,Issac,varenya.issac@retailmart.com,Security Supervisor,8,2024-11-06,36593
440,144,Kala,Kale,kala.kale@retailmart.com,Cashier,3,2025-01-05,19805
441,159,Xalak,Buch,xalak.buch@retailmart.com,Assistant Manager,4,2022-07-12,75780
442,167,Indrajit,Borah,indrajit.borah@retailmart.com,Store Manager,7,2024-09-02,142153
443,175,Siya,Raja,siya.raja@retailmart.com,Store Associate,10,2025-01-30,18331
444,47,Megha,Kohli,megha.kohli@retailmart.com,Data Analyst,9,2022-10-03,117223
445,155,Chasmum,Choudhry,chasmum.choudhry@retailmart.com,Security Supervisor,4,2022-08-04,33342
446,56,Indali,Ramachandran,indali.ramachandran@retailmart.com,Visual Merchandiser,1,2025-06-29,50229
447,107,Idika,Natarajan,idika.natarajan@retailmart.com,Customer Service Rep,4,2025-12-02,34329
448,38,Nachiket,Tank,nachiket.tank@retailmart.com,Cashier,7,2021-06-20,26824
449,7,Aarnav,Dey,aarnav.dey@retailmart.com,Maintenance Staff,2,2024-06-20,15483
450,188,Indrajit,Venkataraman,indrajit.venkataraman@retailmart.com,Finance Executive,7,2025-03-05,59381
451,153,Radhika,Jhaveri,radhika.jhaveri@retailmart.com,Store Associate,5,2023-05-17,26680
452,124,Anita,Ratta,anita.ratta@retailmart.com,Cashier,8,2025-12-19,19037
453,41,Avi,Choudhary,avi.choudhary@retailmart.com,Data Analyst,6,2025-04-02,136879
454,6,Devika,Dara,devika.dara@retailmart.com,Sales Executive,7,2025-03-13,49180
455,141,Bahadurjit,Bedi,bahadurjit.bedi@retailmart.com,Maintenance Staff,10,2024-03-30,12977
456,6,Raagini,Konda,raagini.konda@retailmart.com,Store Manager,7,2025-03-02,114071
457,82,Jonathan,Palan,jonathan.palan@retailmart.com,Maintenance Staff,1,2024-10-12,18375
458,192,Omkaar,Nigam,omkaar.nigam@retailmart.com,Security Supervisor,7,2024-10-30,25683
459,161,Januja,Mahajan,januja.mahajan@retailmart.com,Store Associate,10,2026-01-28,26501
460,168,Banjeet,Chowdhury,banjeet.chowdhury@retailmart.com,Sales Executive,8,2024-04-17,28350
461,57,Ikbal,Rout,ikbal.rout@retailmart.com,Inventory Clerk,7,2026-01-31,34529
462,106,Devansh,Singh,devansh.singh@retailmart.com,Store Associate,1,2026-01-16,18945
463,145,Qasim,Anne,qasim.anne@retailmart.com,Regional Manager,1,2021-05-03,182612
464,195,Amol,Murty,amol.murty@retailmart.com,Logistics Coordinator,9,2024-05-05,52906
465,59,Yashvi,Ranganathan,yashvi.ranganathan@retailmart.com,Logistics Coordinator,4,2024-11-12,47165
466,186,Owen,Chatterjee,owen.chatterjee@retailmart.com,Store Manager,4,2025-10-17,95405
467,43,Owen,Sampath,owen.sampath@retailmart.com,HR Executive,3,2021-09-18,63702
468,172,Anirudh,Rastogi,anirudh.rastogi@retailmart.com,HR Executive,8,2024-04-05,63346
469,30,Darsh,Varghese,darsh.varghese@retailmart.com,Cashier,3,2023-06-22,29011
470,106,Maya,Dash,maya.dash@retailmart.com,Finance Executive,7,2024-11-04,56910
471,55,Tanvi,Kata,tanvi.kata@retailmart.com,Data Analyst,10,2025-11-11,74787
472,141,Daksha,Dhar,daksha.dhar@retailmart.com,Finance Executive,6,2025-10-07,51982
473,183,Jairaj,Toor,jairaj.toor@retailmart.com,Marketing Associate,9,2025-08-19,33909
474,186,Ijaya,Dalal,ijaya.dalal@retailmart.com,Assistant Manager,9,2024-09-27,62405
475,113,Arjun,Wable,arjun.wable@retailmart.com,Security Supervisor,8,2022-10-31,36179
476,168,Adweta,Nori,adweta.nori@retailmart.com,Data Analyst,8,2024-04-15,135065
477,89,Avni,Gera,avni.gera@retailmart.com,Finance Executive,2,2022-07-29,68546
478,52,Gauri,Mann,gauri.mann@retailmart.com,Inventory Clerk,6,2023-03-25,30920
479,128,Tarak,Sachdev,tarak.sachdev@retailmart.com,Visual Merchandiser,8,2023-10-21,42954
480,191,Anya,Dutta,anya.dutta@retailmart.com,Store Associate,9,2024-08-25,21118
481,1,Ayush,Goel,ayush.goel@retailmart.com,Data Engineer,7,2025-05-31,215937
482,182,Vihaan,Lala,vihaan.lala@retailmart.com,Store Associate,9,2025-02-18,26819
483,71,Nandini,Salvi,nandini.salvi@retailmart.com,Data Engineer,5,2023-12-19,109069
484,150,Wahab,Bhatia,wahab.bhatia@retailmart.com,Customer Service Rep,9,2025-12-31,40068
485,66,Qushi,Master,qushi.master@retailmart.com,Store Associate,9,2025-08-03,22112
486,136,Harinakshi,Patla,harinakshi.patla@retailmart.com,Cashier,4,2025-01-21,22046
487,55,Isaac,Bobal,isaac.bobal@retailmart.com,Store Associate,2,2022-05-02,28594
488,70,Ojas,Chaudry,ojas.chaudry@retailmart.com,Data Analyst,5,2024-10-12,66807
489,108,Qabil,Chowdhury,qabil.chowdhury@retailmart.com,Store Manager,7,2023-11-06,114991
490,172,Farhan,Nayar,farhan.nayar@retailmart.com,Data Engineer,5,2024-06-15,198848
491,113,Harini,Char,harini.char@retailmart.com,Data Analyst,5,2021-09-22,94421
492,21,Samuel,Sankar,samuel.sankar@retailmart.com,Store Associate,10,2024-10-15,24392
493,82,Rushil,Keer,rushil.keer@retailmart.com,Assistant Manager,6,2024-08-06,67389
494,106,Yashasvi,Thakur,yashasvi.thakur@retailmart.com,HR Executive,7,2025-09-21,66241
495,72,Watika,Nagar,watika.nagar@retailmart.com,Logistics Coordinator,8,2024-01-06,44925
496,58,Ekbal,Rama,ekbal.rama@retailmart.com,Inventory Clerk,8,2025-12-06,27159
497,179,Nicholas,Doshi,nicholas.doshi@retailmart.com,Regional Manager,6,2023-01-22,166490
498,71,Barkha,Patla,barkha.patla@retailmart.com,Marketing Associate,3,2024-12-23,35951
499,28,Faris,Patel,faris.patel@retailmart.com,Visual Merchandiser,5,2025-08-30,33607
500,170,Nimrat,Lad,nimrat.lad@retailmart.com,Data Analyst,4,2024-12-18,117958
501,65,Faras,Sawhney,faras.sawhney@retailmart.com,Logistics Coordinator,7,2022-04-18,33488
502,87,Jackson,Wable,jackson.wable@retailmart.com,Regional Manager,9,2025-04-10,144922
503,142,Januja,Arora,januja.arora@retailmart.com,Regional Manager,6,2024-04-27,158280
504,159,Zilmil,Rattan,zilmil.rattan@retailmart.com,Store Manager,5,2024-10-05,87566
505,83,Tamanna,Khare,tamanna.khare@retailmart.com,Data Engineer,5,2025-11-05,184082
506,4,Kevin,Sant,kevin.sant@retailmart.com,Maintenance Staff,5,2025-10-30,22479
507,126,Owen,Parikh,owen.parikh@retailmart.com,Logistics Coordinator,5,2025-01-08,50648
508,70,Urmi,Master,urmi.master@retailmart.com,Maintenance Staff,4,2025-09-09,14273
509,135,Balveer,Chaudhry,balveer.chaudhry@retailmart.com,Visual Merchandiser,5,2024-09-29,58988
510,13,Urvashi,Sarma,urvashi.sarma@retailmart.com,Store Manager,10,2022-12-27,111567
511,84,Rishi,Sachdev,rishi.sachdev@retailmart.com,Cashier,9,2025-03-15,17086
512,186,Kashvi,Badal,kashvi.badal@retailmart.com,Finance Executive,7,2026-02-23,60600
513,20,Vasana,Bhatt,vasana.bhatt@retailmart.com,Store Associate,7,2024-05-08,15086
514,192,Krishna,Mandal,krishna.mandal@retailmart.com,Regional Manager,8,2025-05-24,125433
515,180,Harsh,Dara,harsh.dara@retailmart.com,Logistics Coordinator,3,2025-04-12,52203
516,91,Chandani,Master,chandani.master@retailmart.com,Cashier,9,2025-08-14,18241
517,36,Hemang,Dada,hemang.dada@retailmart.com,Visual Merchandiser,4,2025-06-18,31265
518,196,Sai,Dhawan,sai.dhawan@retailmart.com,Visual Merchandiser,5,2024-11-15,49179
519,77,Mekhala,Bora,mekhala.bora@retailmart.com,Customer Service Rep,9,2024-10-25,44678
520,17,Ekavir,Char,ekavir.char@retailmart.com,Inventory Clerk,5,2025-10-23,27789
521,89,Vasana,Sem,vasana.sem@retailmart.com,Regional Manager,5,2024-12-09,126524
522,29,Gaurangi,Chaudhuri,gaurangi.chaudhuri@retailmart.com,HR Executive,5,2024-11-07,46883
523,78,Jeremiah,Sankaran,jeremiah.sankaran@retailmart.com,Store Manager,10,2022-10-19,106622
524,134,Ira,Din,ira.din@retailmart.com,Marketing Associate,2,2024-10-28,34630
525,25,Varenya,Mammen,varenya.mammen@retailmart.com,Data Analyst,7,2023-03-10,93141
526,51,Devika,Kapur,devika.kapur@retailmart.com,Maintenance Staff,1,2025-08-04,23364
527,110,Idika,Buch,idika.buch@retailmart.com,Security Supervisor,8,2024-02-16,23323
